#
# Step function sums at y=0.6 nbits=220 depth=6
#
# column labels
# beta, em, theta(beta/2-y), theta(alpha-y), theta(alpha-beta/2-y),
# integrals for each of the three above.
#
1.00099	1	0	1	0	6.47567	9.96946	3.86389
1.00298	1	0	1	0	5.50348	8.46496	3.33019
1.00497	1	0	1	0	5.05882	7.77628	3.08509
1.00696	1	0	1	0	4.7645	7.31215	2.91504
1.00895	1	0	1	0	4.55638	6.99371	2.8
1.01093	1	0	1	0	4.39377	6.73611	2.70321
1.01292	1	0	1	0	4.24599	6.51515	2.62564
1.01491	1	0	1	0	4.11222	6.28052	2.53271
1.0169	1	0	1	0	4.00887	6.13372	2.48239
1.01889	1	0	1	0	3.92981	5.99822	2.4251
1.02087	1	0	1	0	3.85368	5.89117	2.39097
1.02286	1	0	1	0	3.76077	5.72867	2.33302
1.02485	1	0	1	0	3.68441	5.61384	2.28373
1.02684	1	0.0133293	1.02666	0	3.6243	5.52833	2.2596
1.02883	1	0.0131755	1.02635	0	3.56863	5.45389	2.22822
1.03082	1	0.0130237	1.02605	0	3.52649	5.38707	2.1993
1.0328	1	0.0394667	1.07893	0	3.44457	5.24883	2.15214
1.03479	1	0.0395103	1.07901	0	3.45302	5.25567	2.13955
1.03678	1	0.0391374	1.07827	0	3.38573	5.14916	2.1078
1.03877	1	0.0924446	1.18488	0	3.34123	5.07269	2.07163
1.04076	1	0.0937597	1.18537	0	3.31548	5.01522	2.04288
1.04274	1	0.0930666	1.18551	0	3.28637	4.98435	2.03977
1.04473	1	0.0924058	1.18252	0	3.2335	4.87376	1.98711
1.04672	1	0.200722	1.40075	0	3.22958	4.89085	1.99459
1.04871	1	0.199464	1.39819	0	3.1658	4.80009	1.96846
1.0507	1	0.20275	1.39941	0	3.14211	4.74635	1.94737
1.05268	1	0.20238	1.3985	0	3.10391	4.67701	1.91701
1.05467	1	0.198498	1.39862	0	3.09048	4.69226	1.93742
1.05666	1	0.202094	1.40049	0	3.09813	4.67632	1.90371
1.05865	1	0.201312	1.39558	0	3.03007	4.60051	1.89267
1.06064	1	0.198201	1.39212	0	2.99896	4.53597	1.86909
1.06262	1	0.199456	1.39444	0	2.98055	4.51099	1.84872
1.06461	1	0.421994	1.83936	0	2.97431	4.5195	1.86113
1.0666	1	0.424263	1.82999	0	2.91898	4.34355	1.77183
1.06859	1	0.415701	1.83008	0	2.91229	4.37236	1.78997
1.07058	1	0.424453	1.84719	8.62567e-05	2.89595	4.41084	1.82017
1.07256	1	0.423068	1.8406	0	2.90208	4.38388	1.79942
1.07455	1	0.42144	1.8223	0	2.84507	4.24143	1.74106
1.07654	1	0.412215	1.81926	0	2.77956	4.18004	1.72263
1.07853	1	0.412825	1.82397	0.000528685	2.79922	4.21493	1.74394
1.08052	1	0.431176	1.83949	0	2.83757	4.28333	1.74775
1.0825	1	0.429431	1.84117	0	2.80611	4.22974	1.72477
1.08449	1	0.419218	1.81978	0	2.75903	4.12743	1.68909
1.08648	1	0.427873	1.8365	0	2.77089	4.17369	1.69909
1.08847	1	0.41835	1.81729	5.40883e-06	2.70438	4.0457	1.65692
1.09046	1	0.425172	1.83037	0	2.75468	4.18261	1.70814
1.09245	1	0.424982	1.82938	0.000226103	2.67977	4.05611	1.66696
1.09443	1	0.423863	1.82701	0.000269339	2.67858	3.96587	1.62079
1.09642	1	0.878386	2.73609	0	2.69415	4.02363	1.63071
1.09841	1	0.877027	2.73228	1.60888e-06	2.62471	3.9243	1.60682
1.1004	1	0.895582	2.72749	0	2.68845	3.98111	1.60625
1.10239	1	0.888467	2.75284	0	2.65314	3.95431	1.60835
1.10437	1	0.872115	2.72753	0.000471948	2.63225	3.97316	1.62502
1.10636	1	0.897463	2.72654	0	2.62615	3.88511	1.59003
1.10835	1	0.868496	2.71234	4.65273e-05	2.59366	3.86669	1.58419
1.11034	1	0.899006	2.72828	0.000175501	2.60128	3.83591	1.56209
1.11233	1	0.879885	2.74232	0	2.58932	3.87072	1.58492
1.11431	1	0.906921	2.74893	0	2.61005	3.85172	1.56453
1.1163	1	0.853789	2.68749	2.36971e-05	2.54852	3.78651	1.53871
1.11829	1	0.900714	2.73681	0	2.6094	3.86786	1.55123
1.12028	1	0.886962	2.75238	0.000281419	2.53416	3.7814	1.55779
1.12227	1	0.885619	2.70234	0	2.53754	3.74388	1.50523
1.12425	1	0.907063	2.79345	0.000187122	2.52011	3.78239	1.54141
1.12624	1	0.930785	2.7859	1.78156e-05	2.5739	3.84026	1.54328
1.12823	1	0.87682	2.68038	3.74909e-05	2.488	3.63121	1.46143
1.13022	1	0.896008	2.76967	1.45733e-05	2.48192	3.70365	1.49396
1.13221	1	0.941194	2.80467	0	2.53757	3.77447	1.50276
1.13419	1	0.894793	2.76451	0.00118562	2.43656	3.67942	1.501
1.13618	1	0.839748	2.64406	0.00167169	2.42431	3.58756	1.47921
1.13817	1	0.891515	2.69717	0	2.47683	3.6549	1.48413
1.14016	1	0.884082	2.73125	0.00204087	2.41478	3.6421	1.5009
1.14215	1	0.856884	2.67644	0.000976938	2.40259	3.56254	1.45914
1.14414	1	0.898966	2.69791	2.15931e-06	2.4527	3.61832	1.45457
1.14612	1	0.921897	2.75441	4.21554e-05	2.48834	3.67201	1.46029
1.14811	1	0.874577	2.70917	0.00194543	2.41286	3.61516	1.48108
1.1501	1	0.921665	2.74391	0.00100302	2.45629	3.66067	1.47962
1.15209	1	0.882982	2.66569	0.000897844	2.39813	3.50168	1.4225
1.15408	1	0.938758	2.78287	0.000118075	2.43439	3.55472	1.42516
