#
# Step function sums at y=0.4 nbits=220 depth=6
#
# column labels
# beta, em, theta(beta/2-y), theta(alpha-y), theta(alpha-beta/2-y),
# integrals for each of the three above.
#
1.00099	1	2.43067	3.65704	1.98251	6.47567	9.96946	3.86389
1.00298	1	2.43377	3.65884	1.97888	5.50348	8.46496	3.33019
1.00497	1	2.43793	3.66392	1.97528	5.05882	7.77628	3.08509
1.00696	1	2.44069	3.6671	1.97207	4.7645	7.31215	2.91504
1.00895	1	2.44361	3.66867	1.96792	4.55638	6.99371	2.8
1.01093	1	2.45925	3.68855	1.96428	4.39377	6.73611	2.70321
1.01292	1	2.46056	3.70013	1.9609	4.24599	6.51515	2.62564
1.01491	1	2.4525	3.67595	1.95786	4.11222	6.28052	2.53271
1.0169	1	2.45147	3.67808	1.95442	4.00887	6.13372	2.48239
1.01889	1	2.46395	3.69019	1.95035	3.92981	5.99822	2.4251
1.02087	1	2.47321	3.70125	1.94717	3.85368	5.89117	2.39097
1.02286	1	2.45602	3.6645	1.94424	3.76077	5.72867	2.33302
1.02485	1	2.46688	3.68822	1.94008	3.68441	5.61384	2.28373
1.02684	1	2.46214	3.68988	1.93945	3.6243	5.52833	2.2596
1.02883	1	2.46866	3.67761	1.9354	3.56863	5.45389	2.22822
1.03082	1	2.47657	3.7124	1.92998	3.52649	5.38707	2.1993
1.0328	1	2.48564	3.70577	1.92652	3.44457	5.24883	2.15214
1.03479	1	2.52096	3.76087	1.92308	3.45302	5.25567	2.13955
1.03678	1	2.49332	3.72323	1.92202	3.38573	5.14916	2.1078
1.03877	1	2.50431	3.73203	1.91656	3.34123	5.07269	2.07163
1.04076	1	2.49608	3.69029	1.91454	3.31548	5.01522	2.04288
1.04274	1	2.54104	3.7644	1.91161	3.28637	4.98435	2.03977
1.04473	1	2.52281	3.70979	1.90877	3.2335	4.87376	1.98711
1.04672	1	2.51743	3.74317	1.90381	3.22958	4.89085	1.99459
1.04871	1	2.52892	3.74966	1.90108	3.1658	4.80009	1.96846
1.0507	1	2.51228	3.70342	1.90226	3.14211	4.74635	1.94737
1.05268	1	2.54511	3.74332	1.89477	3.10391	4.67701	1.91701
1.05467	1	2.546	3.80036	1.89933	3.09048	4.69226	1.93742
1.05666	1	2.55044	3.8029	1.88926	3.09813	4.67632	1.90371
1.05865	1	2.53575	3.75934	1.89227	3.03007	4.60051	1.89267
1.06064	1	2.52973	3.7354	1.88452	2.99896	4.53597	1.86909
1.06262	1	2.53786	3.73837	1.87908	2.98055	4.51099	1.84872
1.06461	1	2.54201	3.81634	1.87915	2.97431	4.5195	1.86113
