
#
# Hand-crafted limits
# Fist col: K
# second col C

0.82	0.862927
0.83	0.862011
0.85	0.893138
0.87	0.91219
0.9	0.9319
0.92	0.915552
0.95	0.940715
0.98	0.968463
0.99	0.979664
