# Length=150 omega=1
#
# Eigenvalues of sigma function
#
sigma	eigen_1	e_eigen_2	eigen_3 ...
#
0.000000	  0.609629372740298574	  1.000000000000000000	  1.755324038687781182	  2.064280277735426313	  2.477972347528183170	  2.692769986018867903	  2.761164689947830967	  2.808331732793333837	  2.830583139581084919	  2.835682069172996899	  2.841806423289710355	  2.849644167236822275	  2.854014279250687876	  2.856419785167767692	  2.858227605992741642	  2.865999139422543049	  2.874984723538761564	  2.877020686115650828	  2.879933828547944587	  2.884361637093037573	  2.912795560324226924	  2.927026792915995770	  2.931943675987711185	  2.932755730848215177	  2.933637277578215173
0.020000	  0.609794819880972021	  1.000000000000000000	  1.758786624565331740	  2.070993048269516601	  2.502839730111779021	  2.728658948446214674	  2.816986648478578596	  2.872666967344386841	  2.896228609859960073	  2.905221301149562248	  2.927320271121324020	  2.931466861461253072	  2.934132460782943273	  2.944224924952931653	  2.948491566852540653	  2.952443145014698231	  2.954037628242015971	  2.967196275276070116	  2.987519000462634705	  2.988823902900100220	  2.993327031076542043	  3.009040393687404679	  3.012507812001602620	  3.021198386596340810	  3.028243355079257121
0.040000	  0.609960174684146148	  1.000000000000000000	  1.762194764900988619	  2.077510428001520435	  2.527672626222386420	  2.765527422852592182	  2.875210434679910444	  2.934838046429099975	  2.940431584488583705	  2.978857595619179143	  2.983585715054526577	  3.008133423609582271	  3.011329967562494866	  3.021203883782305829	  3.025847871678293362	  3.036903556869434004	  3.047698327997780268	  3.054168073248559368	  3.059286181224381986	  3.064567008370743389	  3.067912571135463789	  3.075636903344295691	  3.086534366578800873	  3.087171165309321897	  3.093595944684687814
0.060000	  0.610125422224607621	  1.000000000000000000	  1.765549428703345250	  2.083837888628853182	  2.552477573199953566	  2.803400433887350622	  2.935814767905084516	  2.975362824654932372	  3.011675084784213703	  3.042957881417222509	  3.056871675446830050	  3.096348689778270596	  3.099950375334132690	  3.123285148787075293	  3.124360631871334483	  3.127838073549807827	  3.131709260944378251	  3.159784623474593351	  3.175326332315248302	  3.176359510351204265	  3.192201243470024423	  3.195058673032790971	  3.205378365064534944	  3.215183929815689439	  3.235635970498453323
0.080000	  0.610290547683496774	  1.000000000000000000	  1.768851571410178941	  2.089980927694449999	  2.577265578451996937	  2.842293540917261829	  2.998344283262008115	  3.018516826968649627	  3.086687059214990096	  3.105460847238099166	  3.139531222640732050	  3.186885819994309700	  3.196417594605362260	  3.198125620763844142	  3.230154850343922857	  3.233474466294781907	  3.242886996021187906	  3.257709413298216645	  3.281259727200041194	  3.283442381759721927	  3.284965631194727791	  3.301419802209343480	  3.304097336517995716	  3.311918188696816688	  3.327928415652410107
0.100000	  0.610455536352889395	  1.000000000000000000	  1.772102134883516888	  2.095945047862190233	  2.602051169993049778	  2.882220774335413485	  3.057015668109686934	  3.070352837983457305	  3.165314711122095756	  3.171547476738141439	  3.227148457653607570	  3.273825962156336745	  3.283324610473374566	  3.303144283308546028	  3.342061234245269129	  3.344499480043507838	  3.352197077076588573	  3.367067476468641518	  3.402118797171831049	  3.406365793997954786	  3.410306466197745997	  3.412969390145796122	  3.476220478617780430	  3.483647754985000099	  3.489451135453675975
0.120000	  0.610620373640210135	  1.000000000000000000	  1.775302047367957125	  2.101735736968058686	  2.626851454400371761	  2.923198302964151259	  3.105911021444159778	  3.136992444652470902	  3.239492742295472647	  3.249678484259775135	  3.320046284843270626	  3.355791073730179068	  3.386072247127623563	  3.415527192669584697	  3.453209148884332992	  3.459313018331945239	  3.466768733065328431	  3.501155342784738524	  3.524604104019601221	  3.528538004802221937	  3.539332263705999941	  3.555835218086695400	  3.575828128162815051	  3.587599203274000475	  3.608181796522459873
0.140000	  0.610785045072475869	  1.000000000000000000	  1.778452223420707049	  2.107358449075698372	  2.651685239285057050	  2.965246068034750772	  3.155052607531016663	  3.208602273601129606	  3.312278422327454605	  3.337227832176601074	  3.418564149517585284	  3.442619270058146568	  3.495560067325125803	  3.535834460337552254	  3.561233107806140299	  3.585001478999634708	  3.598501012083128564	  3.628956597285849530	  3.645989858303051107	  3.647639220737602570	  3.665000831706420255	  3.683221249484646787	  3.710861037748823480	  3.724697628081079189	  3.749828133777329314
0.160000	  0.610949536300367762	  1.000000000000000000	  1.781553563821091503	  2.112818586745750874	  2.676572256191568209	  3.008388168976684138	  3.206204598181202931	  3.283602127238746873	  3.388675513294939697	  3.429650846144401619	  3.523026587202595532	  3.534675671519820514	  3.612244987320567491	  3.650233826667069322	  3.664668341449015562	  3.676795293747844820	  3.719924221294642578	  3.740307135876501807	  3.780116632815459884	  3.802478673232638038	  3.812349183427115628	  3.838991563449345441	  3.879139246518426933	  3.886190561395294271	  3.926413274854812091
0.180000	  0.611113833102131062	  1.000000000000000000	  1.784606955466548579	  2.118121484694546535	  2.701532501687403045	  3.052652386092754559	  3.259637888001755612	  3.361905660793217177	  3.469048445299773728	  3.527066870009583915	  3.631324124834527910	  3.634805305131514899	  3.672047609611704595	  3.736611434973947756	  3.800463443249429522	  3.802676465073529980	  3.864796923990906689	  3.892984448442233060	  3.922802825817033409	  4.007688426735057666	  4.114721167914437031	  4.118692225448515098	  4.147159501283440302	  4.199324321476359448	  4.220739579701524794
