#
# Bin count of mutual information for RandWordPairs
#
#
0	8	0	0
1	7.9	0	0
2	7.8	0	0
3	7.7	0	0
4	7.6	0	0
5	7.5	10	2.4133638575594e-06
6	7.4	50	1.32735012165767e-05
7	7.3	30	9.05011446584776e-06
8	7.2	50	1.26701602521869e-05
9	7.1	130	3.43904349702215e-05
10	7	250	7.38087113103584e-05
11	6.9	380	9.83445771955456e-05
12	6.8	730	0.000202320336725396
13	6.7	1400	0.000369848011170978
14	6.6	2200	0.000617620033880411
15	6.50000000000001	3820	0.0010220595936764
16	6.40000000000001	5510	0.00150292234229512
17	6.30000000000001	8550	0.00233975625990387
18	6.20000000000001	13760	0.00372201040932098
19	6.10000000000001	19640	0.00532166841957324
20	6.00000000000001	29350	0.00797998870867491
21	5.90000000000001	39000	0.0109411861619002
22	5.80000000000001	54000	0.0155585545623753
23	5.70000000000001	74350	0.0215165465857242
24	5.60000000000001	105840	0.0303221068473365
25	5.50000000000001	143910	0.0416423922485268
26	5.40000000000001	191450	0.0564765354263303
27	5.30000000000001	241090	0.0733429320858524
28	5.20000000000001	300700	0.0952586892763531
29	5.10000000000001	379930	0.123185934722383
30	5.00000000000001	478040	0.156092150920209
31	4.90000000000001	600820	0.19800202432964
32	4.80000000000001	715630	0.241805583912643
33	4.70000000000001	818350	0.289748464738691
34	4.60000000000001	933860	0.344749027052489
35	4.50000000000001	1057280	0.404032304645131
36	4.40000000000001	1198930	0.474682526006851
37	4.30000000000001	1317480	0.561446174504486
38	4.20000000000001	1410930	0.703428191404302
39	4.10000000000001	1451000	0.89577389419305
40	4.00000000000001	1460390	1.17085654788303
41	3.90000000000001	1439990	1.10741001652227
42	3.80000000000001	1377380	0.748508018240956
43	3.70000000000001	1289560	0.527627706768668
44	3.60000000000001	1171340	0.377030986465866
45	3.50000000000001	1076370	0.295190399123925
46	3.40000000000001	988240	0.242157331694966
47	3.30000000000001	900440	0.204761052040044
48	3.20000000000001	838260	0.180818270322788
49	3.10000000000001	767530	0.159903858019603
50	3.00000000000001	692890	0.139079142406408
51	2.90000000000001	631120	0.120300959344378
52	2.80000000000001	589840	0.106962498417277
53	2.70000000000001	540140	0.0975379103261766
54	2.60000000000001	492900	0.0898825190563359
55	2.50000000000001	445880	0.0832449639934243
56	2.40000000000001	410560	0.0761693833903603
57	2.30000000000001	381650	0.0705806360372127
58	2.20000000000001	359760	0.0654960806166436
59	2.10000000000001	330880	0.0616403296268825
60	2.00000000000001	295850	0.0567204862895935
61	1.90000000000001	271830	0.0553177185473856
62	1.80000000000001	251160	0.0524794015372395
63	1.70000000000001	235580	0.050085746817849
64	1.60000000000001	216720	0.0462044543939291
65	1.50000000000001	199000	0.0434809732806737
66	1.40000000000001	181830	0.0408250663554299
67	1.30000000000001	173960	0.0404877987563354
68	1.20000000000001	161410	0.0382687106893089
69	1.10000000000001	144320	0.0345587670992773
70	1.00000000000001	123070	0.0296453593989432
71	0.900000000000012	104810	0.0254191570570488
72	0.800000000000012	91720	0.0224597696267177
73	0.700000000000012	86970	0.0211466985745507
74	0.600000000000012	83640	0.0204580854205272
75	0.500000000000012	74340	0.0181955568040661
76	0.400000000000012	57460	0.0140393420140408
77	0.300000000000012	40100	0.00990364081680471
78	0.200000000000012	30620	0.00749590814157958
79	0.100000000000012	27260	0.00669668247741785
80	1.16850973341798e-14	23590	0.00574018593520513
81	-0.0999999999999883	21000	0.00510667792259578
82	-0.199999999999988	15060	0.00364417942491475
83	-0.299999999999988	9070	0.00219616111037907
84	-0.399999999999988	5940	0.00143715817717661
85	-0.499999999999988	3960	0.000959312133379853
86	-0.599999999999988	3420	0.00082416375735653
87	-0.699999999999988	2180	0.00052611332094795
88	-0.799999999999988	1480	0.000357177850918792
89	-0.899999999999988	760	0.000183415653174515
90	-0.999999999999988	330	7.96410072994602e-05
91	-1.09999999999999	140	3.37870940058316e-05
92	-1.19999999999999	150	3.6200457863391e-05
93	-1.29999999999999	40	9.6534554302376e-06
94	-1.39999999999999	30	7.2400915726782e-06
95	-1.49999999999999	30	7.2400915726782e-06
96	-1.59999999999999	0	0
97	-1.69999999999999	0	0
98	-1.79999999999999	0	0
99	-1.89999999999999	0	0
100	-1.99999999999999	0	0
101	-2.09999999999999	0	0
102	-2.19999999999999	0	0
103	-2.29999999999999	0	0
104	-2.39999999999999	0	0
105	-2.49999999999999	0	0
106	-2.59999999999999	0	0
107	-2.69999999999999	0	0
108	-2.79999999999999	0	0
109	-2.89999999999999	0	0
110	-2.99999999999999	0	0
111	-3.09999999999999	0	0
112	-3.19999999999999	0	0
113	-3.29999999999999	0	0
114	-3.39999999999999	0	0
115	-3.49999999999999	0	0
116	-3.59999999999999	0	0
117	-3.69999999999999	0	0
118	-3.79999999999999	0	0
119	-3.89999999999999	0	0
120	-3.99999999999999	0	0
#
# total number of entries: 3072240  weighted: 1.13415236064825
