#
# Extended measure
#
# K=0.85 beta=1.7 depth=8 nsamp=500 bits=64
#
0	0.00163627	1.18764	0.00125	1.63458
1	0.00490881	1.18474	0.00375	1.63439
2	0.00818136	1.18607	0.00625	1.63459
3	0.0114539	1.18469	0.00875	1.63495
4	0.0147264	1.1874	0.01125	1.635
5	0.017999	1.18602	0.01375	1.63456
6	0.0212715	1.18869	0.01625	1.63439
7	0.0245441	1.18392	0.01875	1.63485
8	0.0278166	1.18325	0.02125	1.63481
9	0.0310892	1.186	0.02375	1.6346
10	0.0343617	1.18672	0.02625	1.63434
11	0.0376342	1.18606	0.02875	1.63436
12	0.0409068	1.18648	0.03125	1.63489
13	0.0441793	1.18422	0.03375	1.63445
14	0.0474519	1.18404	0.03625	1.63533
15	0.0507244	1.18783	0.03875	1.6348
16	0.053997	1.18286	0.04125	1.63471
17	0.0572695	1.18956	0.04375	1.63477
18	0.060542	1.18537	0.04625	1.63426
19	0.0638146	1.18232	0.04875	1.63493
20	0.0670871	1.18588	0.05125	1.63491
21	0.0703597	1.18486	0.05375	1.63432
22	0.0736322	1.18511	0.05625	1.63494
23	0.0769047	1.18629	0.05875	1.63449
24	0.0801773	1.18063	0.06125	1.63464
25	0.0834498	1.18429	0.06375	1.63485
26	0.0867224	1.18614	0.06625	1.63509
27	0.0899949	1.18454	0.06875	1.63437
28	0.0932675	1.18289	0.07125	1.63416
29	0.09654	1.18786	0.07375	1.63503
30	0.0998125	1.18897	0.07625	1.63424
31	0.103085	1.18916	0.07875	1.63398
32	0.106358	1.18029	0.08125	1.63575
33	0.10963	1.18464	0.08375	1.63467
34	0.112903	1.18256	0.08625	1.63467
35	0.116175	1.18579	0.08875	1.63493
36	0.119448	1.18577	0.09125	1.63443
37	0.12272	1.18628	0.09375	1.63473
38	0.125993	1.18416	0.09625	1.63499
39	0.129265	1.18498	0.09875	1.63434
40	0.132538	1.18552	0.10125	1.63509
41	0.135811	1.18078	0.10375	1.63425
42	0.139083	1.18468	0.10625	1.6349
43	0.142356	1.185	0.10875	1.63452
44	0.145628	1.1863	0.11125	1.6347
45	0.148901	1.1829	0.11375	1.63482
46	0.152173	1.1874	0.11625	1.63455
47	0.155446	1.17918	0.11875	1.63425
48	0.158718	1.18382	0.12125	1.63431
49	0.161991	1.15022	0.12375	1.63474
50	0.165263	1.12962	0.12625	1.63465
51	0.168536	1.12942	0.12875	1.63431
52	0.171808	1.13202	0.13125	1.63449
53	0.175081	1.13016	0.13375	1.63421
54	0.178354	1.12581	0.13625	1.63475
55	0.181626	1.12899	0.13875	1.63507
56	0.184899	1.12817	0.14125	1.63425
57	0.188171	1.12723	0.14375	1.63461
58	0.191444	1.12784	0.14625	1.63514
59	0.194716	1.12654	0.14875	1.63492
60	0.197989	1.12915	0.15125	1.6348
61	0.201261	1.13182	0.15375	1.63489
62	0.204534	1.13013	0.15625	1.63086
63	0.207806	1.12852	0.15875	1.62981
64	0.211079	1.13109	0.16125	1.53642
65	0.214352	1.12829	0.16375	1.39785
66	0.217624	1.12534	0.16625	1.39771
67	0.220897	1.10225	0.16875	1.39755
68	0.224169	1.10761	0.17125	1.39801
69	0.227442	1.10333	0.17375	1.39807
70	0.230714	1.10144	0.17625	1.39791
71	0.233987	1.10629	0.17875	1.39756
72	0.237259	1.10373	0.18125	1.39795
73	0.240532	1.10185	0.18375	1.39822
74	0.243804	1.10606	0.18625	1.39747
75	0.247077	1.10828	0.18875	1.39791
76	0.25035	1.0995	0.19125	1.39847
77	0.253622	1.10497	0.19375	1.39798
78	0.256895	1.1084	0.19625	1.39797
79	0.260167	1.10538	0.19875	1.39748
80	0.26344	1.10044	0.20125	1.3972
81	0.266712	1.1031	0.20375	1.39762
82	0.269985	1.10665	0.20625	1.39756
83	0.273257	1.09499	0.20875	1.39794
84	0.27653	1.07396	0.21125	1.3982
85	0.279802	1.07042	0.21375	1.39759
86	0.283075	1.07016	0.21625	1.39796
87	0.286347	1.07272	0.21875	1.39747
88	0.28962	1.07426	0.22125	1.39711
89	0.292893	1.11889	0.22375	1.39814
90	0.296165	1.42564	0.22625	1.397
91	0.299438	1.43799	0.22875	1.39803
92	0.30271	1.42715	0.23125	1.39775
93	0.305983	1.43107	0.23375	1.39758
94	0.309255	1.42911	0.23625	1.39805
95	0.312528	1.43154	0.23875	1.39762
96	0.3158	1.42264	0.24125	1.39734
97	0.319073	1.42705	0.24375	1.39774
98	0.322345	1.42982	0.24625	1.39793
99	0.325618	1.42992	0.24875	1.39792
100	0.328891	1.43366	0.25125	1.39815
101	0.332163	1.43148	0.25375	1.39845
102	0.335436	1.42732	0.25625	1.39779
103	0.338708	1.42951	0.25875	1.39774
104	0.341981	1.42954	0.26125	1.39795
105	0.345253	1.42823	0.26375	1.3973
106	0.348526	1.42897	0.26625	1.39415
107	0.351798	1.42968	0.26875	1.39489
108	0.355071	1.43329	0.27125	1.39507
109	0.358343	1.43137	0.27375	1.3702
110	0.361616	1.42649	0.27625	1.26014
111	0.364888	1.43191	0.27875	1.2603
112	0.368161	1.43833	0.28125	1.25981
113	0.371434	1.4238	0.28375	1.25981
114	0.374706	1.41105	0.28625	1.25943
115	0.377979	1.41536	0.28875	1.26009
116	0.381251	1.41668	0.29125	1.26012
117	0.384524	1.41756	0.29375	1.26004
118	0.387796	1.41412	0.29625	1.25998
119	0.391069	1.4059	0.29875	1.25975
120	0.394341	1.41432	0.30125	1.26023
121	0.397614	1.41897	0.30375	1.25959
122	0.400886	1.41817	0.30625	1.25983
123	0.404159	1.41014	0.30875	1.26034
124	0.407432	1.4187	0.31125	1.26051
125	0.410704	1.4124	0.31375	1.25972
126	0.413977	1.41902	0.31625	1.25988
127	0.417249	1.41742	0.31875	1.25967
128	0.420522	1.4203	0.32125	1.25997
129	0.423794	1.41507	0.32375	1.26006
130	0.427067	1.41426	0.32625	1.26004
131	0.430339	1.41288	0.32875	1.26018
132	0.433612	1.41614	0.33125	1.25968
133	0.436884	1.41554	0.33375	1.26017
134	0.440157	1.41693	0.33625	1.25983
135	0.44343	1.41492	0.33875	1.25957
136	0.446702	1.41001	0.34125	1.25951
137	0.449975	1.40982	0.34375	1.25983
138	0.453247	1.4151	0.34625	1.26012
139	0.45652	1.4119	0.34875	1.25958
140	0.459792	1.42448	0.35125	1.25969
141	0.463065	1.40762	0.35375	1.26023
142	0.466337	1.40947	0.35625	1.25984
143	0.46961	1.39004	0.35875	1.26019
144	0.472882	1.39415	0.36125	1.26016
145	0.476155	1.39348	0.36375	1.25954
146	0.479427	1.39368	0.36625	1.26032
147	0.4827	1.39443	0.36875	1.25974
148	0.485973	1.38727	0.37125	1.25982
149	0.489245	1.39304	0.37375	1.25952
150	0.492518	1.39211	0.37625	1.25964
151	0.49579	1.39079	0.37875	1.25998
152	0.499063	1.43244	0.38125	1.26012
153	0.502335	1.58739	0.38375	1.25943
154	0.505608	1.59885	0.38625	1.2594
155	0.50888	1.59421	0.38875	1.26005
156	0.512153	1.59368	0.39125	1.25993
157	0.515425	1.58462	0.39375	1.2601
158	0.518698	1.59191	0.39625	1.25976
159	0.521971	1.59166	0.39875	1.25986
160	0.525243	1.59818	0.40125	1.26021
161	0.528516	1.58854	0.40375	1.26006
162	0.531788	1.59337	0.40625	1.25967
163	0.535061	1.59196	0.40875	1.26013
164	0.538333	1.58816	0.41125	1.25955
165	0.541606	1.59211	0.41375	1.26019
166	0.544878	1.58721	0.41625	1.25996
167	0.548151	1.58686	0.41875	1.26002
168	0.551423	1.59322	0.42125	1.25986
169	0.554696	1.5887	0.42375	1.25968
170	0.557968	1.59375	0.42625	1.25993
171	0.561241	1.59327	0.42875	1.26004
172	0.564514	1.59075	0.43125	1.26008
173	0.567786	1.59004	0.43375	1.26009
174	0.571059	1.59188	0.43625	1.26031
175	0.574331	1.59181	0.43875	1.25976
176	0.577604	1.58825	0.44125	1.25966
177	0.580876	1.59236	0.44375	1.25976
178	0.584149	1.59024	0.44625	1.25972
179	0.587421	1.58781	0.44875	1.25939
180	0.590694	1.58771	0.45125	1.25749
181	0.593966	1.55183	0.45375	1.25734
182	0.597239	1.37335	0.45625	1.25697
183	0.600512	1.37239	0.45875	1.25758
184	0.603784	1.37782	0.46125	1.25724
185	0.607057	1.37836	0.46375	1.25703
186	0.610329	1.37417	0.46625	1.23314
187	0.613602	1.37223	0.46875	1.17937
188	0.616874	1.37436	0.47125	1.17849
189	0.620147	1.37766	0.47375	1.17884
190	0.623419	1.37864	0.47625	1.17871
191	0.626692	1.37794	0.47875	1.17891
192	0.629964	1.30676	0.48125	1.17849
193	0.633237	1.30387	0.48375	1.17912
194	0.63651	1.30098	0.48625	1.17851
195	0.639782	1.29808	0.48875	1.17821
196	0.643055	1.29811	0.49125	1.17878
197	0.646327	1.3041	0.49375	1.17889
198	0.6496	1.29988	0.49625	1.17877
199	0.652872	1.30306	0.49875	1.16674
200	0.656145	1.3003	0.50125	1.15206
201	0.659417	1.29926	0.50375	1.15253
202	0.66269	1.29561	0.50625	1.15257
203	0.665962	1.2975	0.50875	1.15141
204	0.669235	1.30243	0.51125	1.15222
205	0.672507	1.30033	0.51375	1.15225
206	0.67578	1.30658	0.51625	1.15189
207	0.679053	1.3016	0.51875	1.15181
208	0.682325	1.30229	0.52125	1.15238
209	0.685598	1.29585	0.52375	1.1526
210	0.68887	1.30009	0.52625	1.15204
211	0.692143	1.30782	0.52875	1.15258
212	0.695415	1.30647	0.53125	1.15232
213	0.698688	1.29557	0.53375	1.15203
214	0.70196	1.29455	0.53625	1.15215
215	0.705233	1.30236	0.53875	1.15242
216	0.708505	1.30454	0.54125	1.15121
217	0.711778	1.30114	0.54375	1.15215
218	0.715051	1.30685	0.54625	1.15191
219	0.718323	1.30471	0.54875	1.15268
220	0.721596	1.2971	0.55125	1.15237
221	0.724868	1.30132	0.55375	1.15216
222	0.728141	1.29902	0.55625	1.15201
223	0.731413	1.29481	0.55875	1.15239
224	0.734686	1.30373	0.56125	1.15178
225	0.737958	1.29897	0.56375	1.1518
226	0.741231	1.30428	0.56625	1.1525
227	0.744503	1.30231	0.56875	1.15163
228	0.747776	1.30107	0.57125	1.15229
229	0.751049	1.30216	0.57375	1.15206
230	0.754321	1.29809	0.57625	1.15183
231	0.757594	1.30036	0.57875	1.15247
232	0.760866	1.29624	0.58125	1.1517
233	0.764139	1.29829	0.58375	1.15178
234	0.767411	1.29975	0.58625	1.15242
235	0.770684	1.30324	0.58875	1.1524
236	0.773956	1.30083	0.59125	1.14909
237	0.777229	1.29748	0.59375	1.14302
238	0.780501	1.30472	0.59625	0.745397
239	0.783774	1.3033	0.59875	0.745308
240	0.787046	1.29828	0.60125	0.74556
241	0.790319	1.29681	0.60375	0.745691
242	0.793592	1.29191	0.60625	0.745379
243	0.796864	1.28032	0.60875	0.7457
244	0.800137	1.28039	0.61125	0.745539
245	0.803409	1.27667	0.61375	0.745681
246	0.806682	1.28277	0.61625	0.745441
247	0.809954	1.28419	0.61875	0.745392
248	0.813227	1.28373	0.62125	0.745404
249	0.816499	1.27789	0.62375	0.745785
250	0.819772	1.28284	0.62625	0.745384
251	0.823044	1.27412	0.62875	0.745248
252	0.826317	1.28062	0.63125	0.745581
253	0.82959	1.28223	0.63375	0.745176
254	0.832862	1.27567	0.63625	0.745211
255	0.836135	1.28123	0.63875	0.745431
256	0.839407	1.28298	0.64125	0.745129
257	0.84268	1.28057	0.64375	0.745533
258	0.845952	1.27761	0.64625	0.745371
259	0.849225	1.17436	0.64875	0.745885
260	0.852497	0.894299	0.65125	0.745192
261	0.85577	0.888382	0.65375	0.745266
262	0.859042	0.894417	0.65625	0.744924
263	0.862315	0.892499	0.65875	0.745496
264	0.865587	0.895666	0.66125	0.745898
265	0.86886	0.860821	0.66375	0.745512
266	0.872133	0.787559	0.66625	0.745326
267	0.875405	0.783393	0.66875	0.745348
268	0.878678	0.783299	0.67125	0.745816
269	0.88195	0.784983	0.67375	0.745401
270	0.885223	0.786949	0.67625	0.745417
271	0.888495	0.779452	0.67875	0.745385
272	0.891768	0.787272	0.68125	0.745619
273	0.89504	0.787757	0.68375	0.745653
274	0.898313	0.786649	0.68625	0.745691
275	0.901585	0.785062	0.68875	0.745427
276	0.904858	0.78456	0.69125	0.745025
277	0.908131	0.78957	0.69375	0.745716
278	0.911403	0.781997	0.69625	0.745434
279	0.914676	0.782385	0.69875	0.745275
280	0.917948	0.783924	0.70125	0.745468
281	0.921221	0.789301	0.70375	0.745677
282	0.924493	0.782022	0.70625	0.745444
283	0.927766	0.783285	0.70875	0.745627
284	0.931038	0.785223	0.71125	0.745483
285	0.934311	0.784475	0.71375	0.745415
286	0.937583	0.78367	0.71625	0.745686
287	0.940856	0.788702	0.71875	0.745432
288	0.944129	0.782639	0.72125	0.745219
289	0.947401	0.784114	0.72375	0.745748
290	0.950674	0.784846	0.72625	0.745089
291	0.953946	0.786828	0.72875	0.745697
292	0.957219	0.788144	0.73125	0.745555
293	0.960491	0.782442	0.73375	0.745492
294	0.963764	0.785386	0.73625	0.745623
295	0.967036	0.775805	0.73875	0.745631
296	0.970309	0.776884	0.74125	0.745606
297	0.973581	0.771308	0.74375	0.745764
298	0.976854	0.774605	0.74625	0.74545
299	0.980126	0.773543	0.74875	0.745214
300	0.983399	0.771289	0.75125	0.745184
301	0.986672	0.774454	0.75375	0.74536
302	0.989944	0.772784	0.75625	0.745851
303	0.993217	0.776589	0.75875	0.745306
304	0.996489	0.770334	0.76125	0.745261
305	0.999762	0.773748	0.76375	0.744885
306	1.00303	0.772892	0.76625	0.744393
307	1.00631	0.772448	0.76875	0.743657
308	1.00958	0.774782	0.77125	0.743831
309	1.01285	0.603972	0.77375	0.743987
310	1.01612	0.587935	0.77625	0.743951
311	1.0194	0.586318	0.77875	0.743863
312	1.02267	0.584355	0.78125	0.744082
313	1.02594	0.589298	0.78375	0.744013
314	1.02921	0.589672	0.78625	0.743939
315	1.03249	0.588277	0.78875	0.743828
316	1.03576	0.585478	0.79125	0.743851
317	1.03903	0.588322	0.79375	0.715647
318	1.0423	0.587803	0.79625	0.698469
319	1.04558	0.587284	0.79875	0.69812
320	1.04885	0.586707	0.80125	0.698047
321	1.05212	0.587044	0.80375	0.698101
322	1.05539	0.588917	0.80625	0.698597
323	1.05867	0.586105	0.80875	0.698347
324	1.06194	0.589392	0.81125	0.698229
325	1.06521	0.587632	0.81375	0.698387
326	1.06849	0.575701	0.81625	0.698348
327	1.07176	0.569528	0.81875	0.697714
328	1.07503	0.569626	0.82125	0.69798
329	1.0783	0.567456	0.82375	0.69869
330	1.08158	0.565976	0.82625	0.697852
331	1.08485	0.571756	0.82875	0.698157
332	1.08812	0.56672	0.83125	0.697908
333	1.09139	0.566964	0.83375	0.698198
334	1.09467	0.485493	0.83625	0.698537
335	1.09794	0.358665	0.83875	0.698118
336	1.10121	0.356209	0.84125	0.698238
337	1.10448	0.359984	0.84375	0.698321
338	1.10776	0.357581	0.84625	0.698397
339	1.11103	0.35834	0.84875	0.686295
340	1.1143	0.358048	0.85125	0
341	1.11757	0.35664	0.85375	0
342	1.12085	0.358459	0.85625	0
343	1.12412	0.356719	0.85875	0
344	1.12739	0.355872	0.86125	0
345	1.13066	0.357516	0.86375	0
346	1.13394	0.355276	0.86625	0
347	1.13721	0.358549	0.86875	0
348	1.14048	0.359351	0.87125	0
349	1.14375	0.218656	0.87375	0
350	1.14703	0	0.87625	0
351	1.1503	0	0.87875	0
352	1.15357	0	0.88125	0
353	1.15684	0	0.88375	0
354	1.16012	0	0.88625	0
355	1.16339	0	0.88875	0
356	1.16666	0	0.89125	0
357	1.16993	0	0.89375	0
358	1.17321	0	0.89625	0
359	1.17648	0	0.89875	0
360	1.17975	0	0.90125	0
361	1.18302	0	0.90375	0
362	1.1863	0	0.90625	0
363	1.18957	0	0.90875	0
364	1.19284	0	0.91125	0
365	1.19611	0	0.91375	0
366	1.19939	0	0.91625	0
367	1.20266	0	0.91875	0
368	1.20593	0	0.92125	0
369	1.2092	0	0.92375	0
370	1.21248	0	0.92625	0
371	1.21575	0	0.92875	0
372	1.21902	0	0.93125	0
373	1.22229	0	0.93375	0
374	1.22557	0	0.93625	0
375	1.22884	0	0.93875	0
376	1.23211	0	0.94125	0
377	1.23538	0	0.94375	0
378	1.23866	0	0.94625	0
379	1.24193	0	0.94875	0
380	1.2452	0	0.95125	0
381	1.24847	0	0.95375	0
382	1.25175	0	0.95625	0
383	1.25502	0	0.95875	0
384	1.25829	0	0.96125	0
385	1.26157	0	0.96375	0
386	1.26484	0	0.96625	0
387	1.26811	0	0.96875	0
388	1.27138	0	0.97125	0
389	1.27466	0	0.97375	0
390	1.27793	0	0.97625	0
391	1.2812	0	0.97875	0
392	1.28447	0	0.98125	0
393	1.28775	0	0.98375	0
394	1.29102	0	0.98625	0
395	1.29429	0	0.98875	0
396	1.29756	0	0.99125	0
397	1.30084	0	0.99375	0
398	1.30411	0	0.99625	0
399	1.30738	0	0.99875	0
