#
# Step function sums at y=0.2 nbits=220 depth=6
#
# column labels
# beta, em, theta(beta/2-y), theta(alpha-y), theta(alpha-beta/2-y),
# integrals for each of the three above.
#
1.00099	1	4.65801	7.09447	2.23419	6.47567	9.96946	3.86389
1.00298	1	4.66042	7.0973	2.23345	5.50348	8.46496	3.33019
1.00497	1	4.66809	7.10908	2.23341	5.05882	7.77628	3.08509
1.00696	1	4.6757	7.11104	2.22951	4.7645	7.31215	2.91504
1.00895	1	4.68636	7.12198	2.24097	4.55638	6.99371	2.8
1.01093	1	4.71409	7.15419	2.24813	4.39377	6.73611	2.70321
1.01292	1	4.71084	7.17044	2.24069	4.24599	6.51515	2.62564
1.01491	1	4.68356	7.09277	2.22104	4.11222	6.28052	2.53271
1.0169	1	4.71267	7.13558	2.23826	4.00887	6.13372	2.48239
1.01889	1	4.70998	7.13962	2.21876	3.92981	5.99822	2.4251
1.02087	1	4.75212	7.18592	2.25198	3.85368	5.89117	2.39097
1.02286	1	4.73249	7.1442	2.22518	3.76077	5.72867	2.33302
1.02485	1	4.69452	7.10129	2.2095	3.68441	5.61384	2.28373
1.02684	1	4.68935	7.10822	2.21727	3.6243	5.52833	2.2596
1.02883	1	4.74178	7.19315	2.23597	3.56863	5.45389	2.22822
1.03082	1	4.71796	7.13476	2.24658	3.52649	5.38707	2.1993
1.0328	1	4.7	7.09141	2.21775	3.44457	5.24883	2.15214
1.03479	1	4.77724	7.21062	2.22771	3.45302	5.25567	2.13955
1.03678	1	4.73549	7.16764	2.21703	3.38573	5.14916	2.1078
1.03877	1	4.74819	7.15874	2.20929	3.34123	5.07269	2.07163
1.04076	1	4.78555	7.21117	2.21769	3.31548	5.01522	2.04288
1.04274	1	4.79576	7.20968	2.2454	3.28637	4.98435	2.03977
1.04473	1	4.79549	7.2196	2.19305	3.2335	4.87376	1.98711
1.04672	1	4.81096	7.26204	2.20608	3.22958	4.89085	1.99459
1.04871	1	4.74274	7.12831	2.22279	3.1658	4.80009	1.96846
