#
# K=0.75 m=1 nbits=160
#
# Sampled unit interval 3 times
#
# Avg tracks/orbit: 4096 expect 2^12=4096 miss=0 avg tracklen: 3.11916
#
# RMS tracklen: 10.5969 Longest-avg: 69
#
# Columns:
# bin, bin-center, avg-x, avg-tracks, track-len, track-len-rms, longest
0	0.00124069	0.00217553	4096	48.6675	7.12561	82
1	0.00372208	0.00500214	4096	47.2998	7.38259	83
2	0.00620347	0.00810463	4096	46.5838	7.44954	83
3	0.00868486	0.0104703	4096	45.7912	7.52127	85
4	0.0111663	0.0126138	4096	45.5771	7.33283	90
5	0.0136476	0.0150748	4096	45.1136	7.17643	77
6	0.016129	0.0168291	4096	43.5107	6.65622	82
7	0.0186104	0.0194366	4096	45.3742	8.25433	76
8	0.0210918	0.0224013	4096	44.1379	7.55818	79
9	0.0235732	0.0258054	4096	43.416	7.58346	85
10	0.0260546	0.0270641	4096	43.3898	7.56905	82
11	0.028536	0.029155	4096	44.3449	8.3937	76
12	0.0310174	0.0319608	4096	43.0454	7.1474	75
13	0.0334988	0.0354295	4096	43.0153	7.30529	77
14	0.0359801	0.0370576	4096	41.8236	6.91686	71
15	0.0384615	0.040192	4096	41.043	6.72123	79
16	0.0409429	0.0430022	4096	41.9386	7.05773	74
17	0.0434243	0.0442703	4096	44.4048	10.2387	95
18	0.0459057	0.0469086	4096	42.1413	8.0225	83
19	0.0483871	0.0499927	4096	42.9128	7.4724	84
20	0.0508685	0.0529829	4096	41.3669	7.07909	74
21	0.0533499	0.0546726	4096	41.3608	7.30091	75
22	0.0558313	0.0577473	4096	40.8555	7.36607	77
23	0.0583127	0.0591327	4096	40.1361	6.39494	72
24	0.060794	0.0626502	4096	43.0664	8.5403	86
25	0.0632754	0.0644587	4096	41.2052	7.00546	83
26	0.0657568	0.0672848	4096	42.0192	8.13833	83
27	0.0682382	0.0687011	4096	40.8192	7.60604	75
28	0.0707196	0.072628	4096	41.6825	8.03483	74
29	0.073201	0.0744616	4096	41.5752	7.58609	81
30	0.0756824	0.0780588	4096	41.6536	7.77329	86
31	0.0781638	0.0792036	4096	40.4085	7.19939	74
32	0.0806452	0.0817388	4096	39.9717	6.8574	76
33	0.0831266	0.085118	4096	40.3418	7.39156	78
34	0.0856079	0.0872949	4096	40.0483	6.78819	71
35	0.0880893	0.0889254	4096	39.1758	6.66854	78
36	0.0905707	0.0914463	4096	39.5817	6.89442	71
37	0.0930521	0.0943943	4096	42.3952	8.99856	79
38	0.0955335	0.0964538	4096	40.1493	6.91014	73
39	0.0980149	0.0988958	4096	44.2433	12.5492	106
40	0.100496	0.102024	4096	40.9225	8.20064	76
41	0.102978	0.104216	4096	39.9966	7.70561	72
42	0.105459	0.106838	4096	40.6696	8.23795	81
43	0.10794	0.109644	4096	40.6942	7.36509	74
44	0.110422	0.111664	4096	40.4699	7.55943	76
45	0.112903	0.113952	4096	40.4995	6.95706	83
46	0.115385	0.116687	4096	39.779	6.82775	72
47	0.117866	0.119442	4096	39.7204	7.60169	74
48	0.120347	0.121285	4096	39.4121	6.97833	70
49	0.122829	0.12349	4096	38.9033	6.86202	69
50	0.12531	0.126807	4096	38.8136	6.90349	73
51	0.127792	0.129761	4096	38.925	7.1361	72
52	0.130273	0.131188	4096	39.3374	7.11203	78
53	0.132754	0.132976	4096	38.6551	6.36895	68
54	0.135236	0.136799	4096	38.3423	6.85994	88
55	0.137717	0.139077	4096	39.3973	7.45664	73
56	0.140199	0.141382	4096	39.3996	7.10093	73
57	0.14268	0.14424	4096	39.6574	7.32564	77
58	0.145161	0.146258	4096	39.8844	7.82064	75
59	0.147643	0.148457	4096	42.5986	9.58732	78
60	0.150124	0.151383	4096	40.3613	8.47753	77
61	0.152605	0.153846	4096	39.5278	8.25979	86
62	0.155087	0.156273	4096	38.9425	7.59419	67
63	0.157568	0.158549	4096	39.3097	7.90814	77
64	0.16005	0.160907	4096	40.1253	8.55466	79
65	0.162531	0.163901	4096	39.3037	7.62634	77
66	0.165012	0.166488	4096	39.4276	7.26213	76
67	0.167494	0.16843	4096	39.735	7.83452	78
68	0.169975	0.171009	4096	39.2078	6.83191	77
69	0.172457	0.174087	4096	38.9359	6.78807	71
70	0.174938	0.176862	4096	39.5462	7.32261	73
71	0.177419	0.179075	4096	38.82	7.66525	79
72	0.179901	0.181284	4096	38.304	6.85914	73
73	0.182382	0.183712	4096	37.9451	7.09738	71
74	0.184864	0.18682	4096	37.654	6.81059	72
75	0.187345	0.188514	4096	37.634	7.08371	67
76	0.189826	0.191508	4096	39.6818	8.83971	87
77	0.192308	0.193432	4096	38.7633	7.70875	84
78	0.194789	0.196584	4096	38.3864	7.30988	71
79	0.19727	0.198509	4096	37.9875	6.95557	74
80	0.199752	0.201527	4096	37.1359	6.66101	67
81	0.202233	0.202531	4096	36.7635	6.72915	68
82	0.204715	0.205807	4096	37.7021	6.65416	72
83	0.207196	0.207713	4096	38.1206	7.78317	77
84	0.209677	0.210816	4096	39.1764	7.87358	84
85	0.212159	0.213578	4096	39.3729	7.63584	77
86	0.21464	0.215149	4096	39.6802	8.42795	82
87	0.217122	0.218043	4096	38.4668	7.7526	76
88	0.219603	0.220039	4096	37.5378	6.60693	71
89	0.222084	0.22305	4096	41.2401	9.26776	90
90	0.224566	0.225766	4096	40.443	9.05103	75
91	0.227047	0.228683	4096	39.2204	8.4429	80
92	0.229529	0.230035	4096	39.5723	9.84329	82
93	0.23201	0.233296	4096	37.8338	7.61527	70
94	0.234491	0.236072	4096	37.8151	7.43041	72
95	0.236973	0.238752	4096	37.8333	7.31928	69
96	0.239454	0.240654	4096	38.2262	7.60976	72
97	0.241935	0.243408	4096	38.57	8.28759	87
98	0.244417	0.246081	4096	39.8107	8.82297	84
99	0.246898	0.248054	4096	39.6732	7.89285	76
100	0.24938	0.250767	4096	39.1813	8.3777	77
101	0.251861	0.253259	4096	38.4092	7.65501	69
102	0.254342	0.2557	4096	38.5913	7.34507	73
103	0.256824	0.257582	4096	38.2622	6.85303	71
104	0.259305	0.259612	4096	38.451	7.22796	71
105	0.261787	0.263206	4096	38.4338	6.93725	69
106	0.264268	0.265576	4096	39.7666	9.46142	83
107	0.266749	0.267725	4096	38.0347	7.64063	74
108	0.269231	0.270715	4096	37.4009	6.94926	72
109	0.271712	0.273886	4096	37.1014	6.67661	74
110	0.274194	0.275701	4096	37.3695	7.38606	77
111	0.276675	0.277635	4096	36.918	7.1852	75
112	0.279156	0.280259	4096	36.4342	6.56802	67
113	0.281638	0.283125	4096	36.1668	6.54551	71
114	0.284119	0.285215	4096	36.9865	7.25595	87
115	0.2866	0.288366	4096	38.4095	8.14636	73
116	0.289082	0.290656	4096	37.7824	7.8701	78
117	0.291563	0.292844	4096	36.6753	6.83682	69
118	0.294045	0.295457	4096	37.1605	6.92759	72
119	0.296526	0.297522	4096	37.0041	6.98236	68
120	0.299007	0.300059	4096	36.4779	6.62641	68
121	0.301489	0.30197	4096	36.1506	6.89759	84
122	0.30397	0.305426	4096	36.5659	7.22381	76
123	0.306452	0.307706	4096	37.2643	8.46783	86
124	0.308933	0.309704	4096	36.5339	6.5826	67
125	0.311414	0.313437	4096	38.2424	8.05097	75
126	0.313896	0.315394	4096	38.3024	7.77123	71
127	0.316377	0.318316	4096	37.4401	7.13144	72
128	0.318859	0.319569	4096	38.6089	8.07977	77
129	0.32134	0.322602	4096	38.3311	7.79829	84
130	0.323821	0.324979	4096	37.1426	7.21513	71
131	0.326303	0.327412	4096	36.6781	6.89376	67
132	0.328784	0.329536	4096	36.9689	6.89574	72
133	0.331266	0.332335	4096	37.5669	7.20567	68
134	0.333747	0.334572	4096	40.3704	9.48348	79
135	0.336228	0.338094	4096	38.8159	9.00559	79
136	0.33871	0.339998	4096	38.7572	8.1289	74
137	0.341191	0.341678	4096	38.7785	8.41344	79
138	0.343672	0.345897	4096	38.0771	8.99238	81
139	0.346154	0.347504	4096	37.6185	8.37301	71
140	0.348635	0.349959	4096	37.0184	7.72182	67
141	0.351117	0.352941	4096	37.1099	7.79881	76
142	0.353598	0.354435	4096	37.2767	7.93368	75
143	0.356079	0.357169	4096	36.6071	7.27964	70
144	0.358561	0.359966	4096	36.918	7.10852	68
145	0.361042	0.362333	4096	38.1924	8.35798	79
146	0.363524	0.364596	4096	37.2767	7.68203	87
147	0.366005	0.367513	4096	36.8037	7.59228	77
148	0.368486	0.370112	4096	38.8478	8.03717	79
149	0.370968	0.372421	4096	38.1597	7.89676	82
150	0.373449	0.37451	4096	38.3428	8.08993	77
151	0.375931	0.37679	4096	37.4048	7.84338	83
152	0.378412	0.379995	4096	37.1532	7.4803	82
153	0.380893	0.382386	4096	38.8257	9.07476	86
154	0.383375	0.383999	4096	37.38	7.03904	69
155	0.385856	0.388099	4096	37.2015	6.91575	67
156	0.388337	0.390074	4096	37.4904	7.57572	72
157	0.390819	0.392195	4096	36.3581	6.55672	68
158	0.3933	0.394273	4096	37.2028	6.98069	69
159	0.395782	0.397132	4096	37.0098	6.78501	69
160	0.398263	0.399258	4096	38.2946	8.25553	70
161	0.400744	0.401577	4096	37.1304	7.95334	73
162	0.403226	0.405286	4096	36.0926	6.93046	71
163	0.405707	0.407153	4096	36.4806	7.37978	75
164	0.408189	0.40915	4096	36.2363	6.90221	68
165	0.41067	0.412256	4096	35.6449	6.50071	70
166	0.413151	0.415314	4096	36.02	7.14449	66
167	0.415633	0.416759	4096	35.9154	7.23845	75
168	0.418114	0.419637	4096	35.8195	6.80192	67
169	0.420596	0.422112	4096	35.0872	6.09075	64
170	0.423077	0.424956	4096	35.4469	7.22342	70
171	0.425558	0.426397	4096	36.3011	7.77567	77
172	0.42804	0.42972	4096	36.5804	7.40584	71
173	0.430521	0.431459	4096	37.2578	8.13553	77
174	0.433002	0.43423	4096	37.888	9.02657	86
175	0.435484	0.437365	4096	36.4287	7.58226	74
176	0.437965	0.439188	4096	36.1051	7.30312	70
177	0.440447	0.442329	4096	36.9105	7.80705	74
178	0.442928	0.444313	4096	35.993	6.87255	69
179	0.445409	0.446513	4096	36.3185	7.3353	77
180	0.447891	0.448882	4096	35.8314	6.83958	66
181	0.450372	0.450829	4096	35.779	7.40236	75
182	0.452854	0.454417	4096	34.6623	6.2149	68
183	0.455335	0.456535	4096	34.8869	6.82699	78
184	0.457816	0.459302	4096	35.1304	6.8545	68
185	0.460298	0.461561	4096	35.984	7.04287	75
186	0.462779	0.46372	4096	35.7332	6.88687	71
187	0.465261	0.466252	4096	34.7754	6.23383	70
188	0.467742	0.469115	4096	37.2334	8.12026	76
189	0.470223	0.471273	4096	37.2371	8.1174	71
190	0.472705	0.473302	4096	36.7334	7.30568	70
191	0.475186	0.476313	4096	36.8039	7.54932	86
192	0.477667	0.478561	4096	36.5544	7.20238	67
193	0.480149	0.481113	4096	40.2894	10.621	85
194	0.48263	0.483853	4096	37.6479	7.76045	69
195	0.485112	0.485879	4096	36.8083	7.27732	68
196	0.487593	0.489334	4096	36.2409	7.45319	73
197	0.490074	0.491424	4096	35.9069	6.95731	69
198	0.492556	0.493275	4096	35.3283	6.57886	70
199	0.495037	0.496046	4096	35.3665	6.52939	70
200	0.497519	0.498596	4096	36.4808	7.12982	70
201	0.5	0.500303	4096	47.0184	17.1249	100
202	0.502481	0.503156	4096	39.3709	9.79998	79
203	0.504963	0.505478	4096	38.2012	9.33346	82
204	0.507444	0.508865	4096	39.0814	9.9898	86
205	0.509926	0.510709	4096	37.6392	8.29709	80
206	0.512407	0.513107	4096	38.0314	9.06639	73
207	0.514888	0.515863	4096	36.6108	8.09015	71
208	0.51737	0.519203	4096	36.8849	8.55913	75
209	0.519851	0.520701	4096	36.0793	7.921	67
210	0.522333	0.523817	4096	35.8716	7.68817	69
211	0.524814	0.525412	4096	36.1484	8.14018	81
212	0.527295	0.529233	4096	36.6738	8.3586	70
213	0.529777	0.530477	4096	36.5464	8.44027	79
214	0.532258	0.533142	4096	36.8175	8.94096	75
215	0.534739	0.536182	4096	35.7964	7.54775	75
216	0.537221	0.538769	4096	35.652	7.29554	78
217	0.539702	0.540316	4096	35.5527	7.53403	79
218	0.542184	0.543383	4096	36.9904	8.19911	75
219	0.544665	0.54533	4096	36.0101	7.2913	75
220	0.547146	0.549022	4096	36.5996	8.03539	79
221	0.549628	0.550128	4096	35.8607	7.37256	71
222	0.552109	0.553672	4096	35.3716	6.86361	65
223	0.554591	0.555994	4096	37.3958	8.69502	78
224	0.557072	0.558178	4096	37.366	7.7848	73
225	0.559553	0.560581	4096	36.7974	7.24489	67
226	0.562035	0.56297	4096	37.11	7.61113	70
227	0.564516	0.566276	4096	37.7863	8.83265	77
228	0.566998	0.568002	4096	36.9611	8.30182	72
229	0.569479	0.570766	4096	36.3395	7.50395	85
230	0.57196	0.57333	4096	36.526	7.2857	75
231	0.574442	0.575212	4096	37.5156	8.70814	86
232	0.576923	0.578455	4096	36.0422	7.18116	76
233	0.579404	0.580961	4096	36.3271	7.21548	70
234	0.581886	0.582563	4096	36.1647	6.93561	66
235	0.584367	0.586062	4096	36.1437	7.07949	68
236	0.586849	0.588049	4096	36.2782	6.99437	67
237	0.58933	0.590125	4096	35.7122	6.75503	66
238	0.591811	0.592758	4096	35.5672	6.53803	71
239	0.594293	0.595805	4096	36.0949	7.24652	68
240	0.596774	0.597758	4096	36.2879	7.23613	73
241	0.599256	0.600359	4096	36.9321	8.24065	76
242	0.601737	0.603112	4096	35.8307	7.48947	73
243	0.604218	0.60561	4096	35.3294	6.96811	76
244	0.6067	0.607596	4096	35.7272	7.53567	78
245	0.609181	0.610548	4096	35.6151	7.21896	74
246	0.611663	0.613135	4096	35.3438	6.84763	65
247	0.614144	0.615325	4096	34.8132	6.80848	75
248	0.616625	0.618064	4096	35.6545	7.64971	77
