#
# graph of periodic zeta as function of precision 
#
# clock ticks=100
#
10	132	8	4	19	8	
14	146	12	6	23	12	
19	162	17	12	32	17	
26	185	24	23	39	24	
36	218	34	55	54	34	
50	264	48	143	88	48	
70	330	68	399	139	68	
98	423	96	1384	251	96	
138	555	136	4609	528	136	
194	740	192	18862	1026	192	
