#
# Max = 10000
#
0	0	0	0	0	0	0
10	5.69902	1.77508	3.32245	4.19335	4.6788	4.96784
20	9.55577	1.58979	3.56136	5.33063	6.53336	7.3221
30	12.8723	1.55857	2.54578	4.88985	6.88504	8.32608
40	17.4268	1.46254	3.59013	6.45913	8.97073	10.875
50	19.4201	1.38147	1.62805	2.03985	5.5569	8.47539
60	23.6175	4.20456	2.96162	4.74101	7.89125	10.836
70	27.4136	4.63747	2.21803	3.81798	7.36077	10.895
80	29.7739	3.05761	1.45199	2.33532	6.10906	9.86187
90	32.628	0.854203	2.54479	1.94694	3.57246	7.54284
100	37.2446	0.149139	3.19564	4.9237	7.66056	11.5877
110	39.0008	0.340958	4.10292	7.15295	9.62724	12.5863
120	38.767	1.94161	3.33083	4.80334	2.64799	2.39658
130	42.1637	4.64181	1.66649	4.6194	6.21736	8.67798
140	46.8531	6.86994	2.7393	3.05166	4.73792	8.4816
150	50.3355	5.88953	1.44146	1.22048	1.66625	5.72104
160	53.3395	3.14815	1.80938	1.58688	2.55186	5.90115
170	56.4672	6.50132	5.68043	1.95057	2.06802	5.39731
180	59.8104	9.30729	9.7178	4.58736	1.88558	3.60525
190	62.7381	6.69348	11.8641	7.23609	5.20121	7.1033
200	64.4615	2.09211	10.4733	7.60173	7.9179	9.08863
210	66.2758	6.82134	6.84984	4.22212	6.27444	4.02524
220	69.4959	10.0036	4.45332	3.47643	7.17557	8.18971
230	72.3077	12.0679	1.81601	5.35546	9.01133	11.9159
240	73.637	12.0945	1.90437	5.74674	8.35858	9.52544
250	75.9514	8.80815	3.36627	4.54931	6.12531	6.39174
260	80.5902	5.61369	2.26714	2.30021	4.11329	8.06691
270	84.8379	9.92268	3.48045	3.16979	5.69298	11.0128
280	86.1857	14.2235	5.87278	4.75669	9.26988	12.8797
290	86.1189	13.7538	8.13468	5.74833	12.0093	12.612
300	87.2709	9.29471	12.4678	10.5648	14.6121	14.0494
310	89.5489	4.51017	17.4168	15.3092	15.5701	15.3777
320	91.6389	0.895416	20.4692	15.5094	12.4489	12.2257
330	93.789	5.02228	20.5008	11.8874	6.38317	8.14406
340	96.8339	9.99034	17.4312	9.22277	2.56997	7.47476
350	100.492	12.1861	12.1192	9.19364	6.90654	9.10449
360	104.102	12.0983	6.54918	8.74762	9.4208	9.6582
370	107.599	12.0381	5.40713	7.29444	9.44614	9.37239
380	110.894	12.91	8.64995	4.69372	8.1235	9.93654
390	113.496	15.3056	11.2544	1.50001	6.93913	9.85059
400	115.417	18.7607	12.3626	4.34824	6.88489	8.37751
410	117.693	21.8279	11.9094	6.76459	6.72758	6.48553
420	121.453	23.2512	9.71446	6.63726	5.64379	5.19967
430	126.739	21.6334	5.96187	5.14256	4.39278	4.61023
440	132.283	16.4147	4.09661	5.91749	5.14821	5.97525
450	136.261	8.96398	8.44094	9.43504	8.183	9.24457
460	137.549	5.74974	13.0262	12.33	10.8169	11.904
470	136.531	11.6696	16.1213	12.4606	10.9858	12.1453
480	134.644	16.4591	18.571	9.37303	8.69391	10.3737
490	133.106	17.6644	21.7696	4.73181	5.65827	7.82022
500	132.258	16.0872	25.8754	4.5504	3.21722	5.20666
510	132.102	13.9436	29.7395	9.17832	1.92669	3.77219
520	133.028	12.0445	31.7439	14.001	4.11792	4.23228
530	135.726	9.31224	30.5189	18.2036	6.59333	4.05357
540	140.426	5.8971	25.676	21.0708	8.24151	1.73601
550	146.471	3.5807	18.3238	22.1891	10.2614	2.87559
560	152.714	2.29474	10.8927	21.7016	12.9088	7.69365
570	158.321	0.708344	6.10423	20.2516	14.4578	10.907
580	163.121	2.77876	5.16071	18.6731	13.4951	11.4657
590	167.274	4.89418	7.44455	17.4316	9.98355	9.80307
600	170.8	7.49811	11.2858	16.4184	5.29945	7.3881
610	173.525	12.0358	14.0827	15.2342	3.70838	6.54591
620	175.402	16.7474	14.4725	13.3201	6.34905	7.67051
630	176.665	18.8566	13.626	10.1526	7.94098	8.67897
640	177.634	17.2949	14.4563	5.80681	7.98414	8.69908
650	178.432	13.7266	17.447	1.98962	7.28165	7.83115
660	178.966	11.4996	20.1459	4.25164	6.38939	6.44696
670	179.136	11.3903	20.6898	6.72343	5.23891	4.992
680	179.058	11.3082	18.687	7.49119	3.6952	3.7584
690	179.128	11.424	14.9874	6.91515	1.95019	2.80964
700	179.907	13.3178	11.388	5.71479	0.422224	2.23506
710	181.87	16.3076	9.9075	4.57968	0.87104	2.18537
720	185.11	18.5565	10.6213	4.2935	1.9183	2.78864
730	189.172	19.2226	11.8119	5.37461	3.5351	4.24493
740	193.152	18.8446	12.7786	7.33097	6.0531	6.55474
750	196.138	19.2018	14.1402	9.60624	9.13224	9.20277
760	197.77	21.9935	16.6667	11.8731	12.0557	11.1729
770	198.547	26.7223	20.0393	13.5904	14.1642	11.3685
780	199.581	31.2391	23.0958	13.9489	15.2961	9.28937
790	201.914	33.4497	24.8607	12.3086	15.94	5.99918
800	205.862	32.0784	25.2387	8.58583	16.9015	6.55805
810	210.861	27.0926	25.3731	3.82082	18.8011	11.6377
820	215.883	20.088	27.2051	6.81321	21.8481	16.4131
830	220.047	14.4834	31.4717	16.0813	25.7525	18.7825
840	222.962	13.4083	36.5589	27.1502	29.8317	17.8277
850	224.68	14.2836	40.0584	38.4861	33.5301	13.8689
860	225.459	13.2908	40.3312	48.1713	36.7986	9.93193
870	225.641	9.77827	37.0178	54.3816	39.7117	12.3409
880	225.667	5.62101	30.9537	56.04	41.782	18.4462
890	226.051	5.65424	23.7388	53.1299	42.0617	22.682
900	227.209	8.60285	17.0836	46.5495	39.9861	22.9915
910	229.227	10.3258	12.2402	37.6397	35.9455	19.3506
920	231.808	10.7699	10.0123	27.6855	31.0839	13.2071
930	234.475	11.4953	10.5943	17.6815	26.592	7.71068
940	236.896	13.5581	12.7001	8.41668	23.0709	8.45821
950	239.088	16.6716	14.7857	0.850316	20.4269	12.9056
960	241.372	20.661	16.3075	5.15122	18.2515	16.6156
970	244.148	25.7471	17.7153	8.49904	16.2946	18.88
980	247.667	31.5354	19.7308	10.1795	14.7792	19.9591
990	251.897	36.7039	22.3385	11.7607	14.2481	20.3109
1000	256.528	39.6426	24.6676	14.4658	14.6732	20.3389
1010	261.06	39.2299	25.7709	17.9701	14.9561	20.3065
1020	264.966	35.3578	25.2745	21.3836	13.6824	20.3699
1030	267.877	29.1092	23.5272	24.307	9.91745	20.7335
1040	269.739	22.4657	21.2539	26.8587	3.71322	21.8219
1050	270.845	17.3361	18.9061	29.2554	5.88871	24.0758
1060	271.686	14.0896	16.3796	31.4136	15.3657	27.2882
1070	272.679	11.6378	13.5638	32.8366	24.4527	30.3581
1080	273.912	9.82406	11.1036	32.8392	31.6539	31.8893
1090	275.095	10.4342	10.3757	30.9696	36.114	30.9604
1100	275.758	14.1352	11.884	27.4054	37.6828	27.5633
1110	275.582	19.4341	14.6202	23.119	36.7918	22.6523
1120	274.659	25.0886	17.6812	19.6004	34.1427	17.9132
1130	273.522	30.25	20.5535	17.8389	30.3855	15.2172
1140	272.952	34.2831	22.6877	17.2814	25.9586	15.2868
1150	273.674	36.9525	23.4059	16.6171	21.1776	17.0604
1160	276.09	38.5482	22.1197	15.1289	16.5799	19.399
1170	280.154	39.6981	18.6421	12.7963	13.5318	21.9153
1180	285.401	40.9455	13.4518	9.87184	14.1371	24.5426
