#
# Max = 10000
#
0	0	0	0	0	0	0
10	61.9969	23.5186	14.3267	6.97746	4.95351	9.9003
20	196.571	75.9393	56.6983	32.0842	35.6697	31.4878
30	399.711	158.813	111.719	63.9344	15.9975	50.6992
40	709.794	312.774	203.305	80.8316	181.646	99.6234
50	984.521	447.892	295.928	89.5769	258.373	240.968
60	1444.69	663.177	418.751	172.018	269.159	210.17
70	1939.46	856.421	621.882	346.121	318.673	429.829
80	2398.96	923.227	753.17	419.415	547.182	323.185
90	2972.56	1289.73	892.256	451.051	583.17	441.784
100	3765.63	1915.54	1174.09	609.723	815.235	722.198
110	4285.2	1944.87	1237.99	547.67	1028.21	665.068
120	4667.46	1753.57	1202.38	778.834	1088.62	374.059
130	5544.2	2148.62	1515.65	1028.16	984.401	502.282
140	6616.78	2703.06	2032.12	967.783	877.764	846.91
150	7596.46	3247.85	2488.86	919.136	1261.64	1181.07
160	8582.65	3809.59	2734.45	986.786	2090.68	1171.92
170	9654.81	4429.77	2916.6	979.956	2419.8	1645.87
180	10825.7	5100.8	3230.7	1139.86	2081.29	1894.58
190	11964.6	5411.88	3578.5	1596.96	1738.9	1614.12
200	12919.8	5191.18	3848.93	2241.51	1758.37	1690.16
210	13971.8	5291.77	4182.55	2811.48	2113.67	1910.44
220	15365.6	6486.31	4585.58	2543.4	2632.84	2027.46
230	16674.4	8069.4	5013.77	1626.85	2592.29	2830.63
240	17703.7	9008.29	5641.78	1334.25	2197.01	3883.87
250	19078.7	9471.54	6424.17	1723.96	2625.67	4684.3
260	21085.9	10049.9	7013.15	2292.39	3839.44	4819.39
270	22984.5	10590.4	7425.5	2676.9	5146.18	4253.24
280	24135.1	10722.7	7566.54	2853.26	6259.47	3466.89
290	24982.6	10732.1	7415.81	3005.5	7155.15	2711.44
300	26240.2	11104	7299.38	3320.58	7777.16	2247.86
310	27831.7	11724.1	7381.5	3674.91	8057.38	2295.12
320	29386.6	12281.5	7805.23	3894.38	7831.22	2654.95
330	31034	12911	8770.04	4037.86	6978.81	3186.53
340	33042	13837.7	10133.6	4296.11	6400.35	4347.3
350	35301.4	14955.8	11549.2	4767.82	7433.85	5813.49
360	37603.9	16055.2	12680.3	5293.88	9161.05	6647.67
370	39939.5	17038.2	13388.2	5679.99	10137.1	6607.78
380	42255	17920.1	13720.7	6523.1	9809.32	6105.39
390	44347.8	18894.3	13831.5	8059.93	8286.58	5789.74
400	46241.8	20264.3	13965.1	8695.74	6313.75	6194.92
410	48372.9	22140.8	14441.7	7366.38	5050.95	7400.16
420	51204.8	24278.4	15482.1	5180.48	5338.85	8750.4
430	54743.5	26230.8	16977.7	4725.53	7129.56	9513.77
440	58426.6	27619.6	18539.6	6324.55	9610.44	9552.72
450	61439.3	28346.4	19718.1	8597.95	11830.1	9417.91
460	63270.1	28676.1	20250.3	11259.6	13135.6	9857.82
470	64088.7	29056.7	20205.4	14133.9	13163	11038.8
480	64540.7	29672.8	19878.7	16292.2	12040	12519.7
490	65163.5	30147.3	19540.4	16576.9	10563	13625.9
500	66103.2	29847.6	19322.9	14862	9467.31	13537.2
510	67385.9	28601.5	19338.4	12375.3	8780.63	11681
520	69263.6	27090.6	19758.2	10809.6	9260.36	8552.21
530	72132.6	26523.8	20676.7	10753.5	12124.6	6132.97
540	76129.9	27902.3	22065.4	11343.4	16223.3	6088.92
550	80907.2	31455.8	23805.4	11687.1	19756.9	7404.3
560	85856.4	36562.8	25570.6	11474.5	21989.4	9503.68
570	90538.7	42074.9	27020.3	10835.1	23077.8	12008.9
580	94868.1	46792.5	28235.5	10184.5	23485.4	14172.8
590	98919.7	49899.5	29694	10030.2	23589.9	15890.9
600	102669	51280.1	31678.6	10656.6	23606.8	17570
610	105990	51591.1	33793.2	11823.9	23639.6	19199.3
620	108843	51903.3	35349.6	12821.3	23755.7	20442.3
630	111367	52998.8	36175.1	12989	24024.5	21343
640	113742	54841	36678.7	12410.1	24431.6	21989.1
650	116026	56680.5	37104.3	12107.1	24751.2	21923.7
660	118141	57665.5	37160.4	12817.3	24531.3	20628.9
670	120021	57424.9	36550.6	13865.8	23378.6	18194.1
680	121753	56271.2	35567.5	14439.1	21451.5	15294
690	123621	55040.2	35105.9	14681.3	19650.6	12896.9
700	126027	54703.7	36099.3	15280.5	19151.1	12247.8
710	129314	55882.6	38745.3	16454.5	20371.8	14488.5
