0	0.000622665	1.36987	0.00170594
1	0.001868	1.36312	0.00340347
2	0.00311333	1.36286	0.00510068
3	0.00435866	1.36487	0.0068004
4	0.00560399	1.36567	0.0085011
5	0.00684932	1.36599	0.0102022
6	0.00809465	1.36608	0.0119034
7	0.00933998	1.35626	0.0135924
8	0.0105853	1.36987	0.0152984
9	0.0118306	1.36762	0.0170015
10	0.013076	1.36743	0.0187044
11	0.0143213	1.36488	0.0204041
12	0.0155666	1.36455	0.0221034
13	0.016812	1.3626	0.0238003
14	0.0180573	1.36935	0.0255056
15	0.0193026	1.37122	0.0272132
16	0.0205479	1.36759	0.0289163
17	0.0217933	1.36419	0.0306152
18	0.0230386	1.36671	0.0323172
19	0.0242839	1.37179	0.0340255
20	0.0255293	1.37149	0.0357335
21	0.0267746	1.36475	0.0374331
22	0.0280199	1.36805	0.0391367
23	0.0292653	1.35812	0.040828
24	0.0305106	1.36936	0.0425333
25	0.0317559	1.37106	0.0442408
26	0.0330012	1.37085	0.0459479
27	0.0342466	1.3728	0.0476575
28	0.0354919	1.36582	0.0493584
29	0.0367372	1.36902	0.0510633
30	0.0379826	1.36739	0.0527662
31	0.0392279	1.36577	0.054467
32	0.0404732	1.36467	0.0561664
33	0.0417186	1.36721	0.0578691
34	0.0429639	1.3725	0.0595783
35	0.0442092	1.36968	0.061284
36	0.0454545	1.36634	0.0629855
37	0.0466999	1.37648	0.0646997
38	0.0479452	1.36849	0.0664039
39	0.0491905	1.3708	0.068111
40	0.0504359	1.36694	0.0698133
41	0.0516812	1.36634	0.0715149
42	0.0529265	1.36148	0.0732104
43	0.0541719	1.36894	0.0749151
44	0.0554172	1.3695	0.0766206
45	0.0566625	1.36832	0.0783246
46	0.0579078	1.36472	0.0800241
47	0.0591532	1.36544	0.0817246
48	0.0603985	1.36749	0.0834276
49	0.0616438	1.37208	0.0851362
50	0.0628892	1.36383	0.0868347
51	0.0641345	1.36743	0.0885376
52	0.0653798	1.3659	0.0902386
53	0.0666252	1.36986	0.0919445
54	0.0678705	1.36725	0.0936472
55	0.0691158	1.3705	0.0953539
56	0.0703611	1.36652	0.0970557
57	0.0716065	1.37207	0.0987643
58	0.0728518	1.36572	0.100465
59	0.0740971	1.36588	0.102166
60	0.0753425	1.36858	0.10387
61	0.0765878	1.37099	0.105578
62	0.0778331	1.37341	0.107288
63	0.0790785	1.36633	0.10899
64	0.0803238	1.3662	0.110691
65	0.0815691	1.36647	0.112393
66	0.0828144	1.36632	0.114094
67	0.0840598	1.37813	0.11581
68	0.0853051	1.36526	0.117511
69	0.0865504	1.36262	0.119208
70	0.0877958	1.36884	0.120912
71	0.0890411	1.36998	0.122618
72	0.0902864	1.36729	0.124321
73	0.0915318	1.36792	0.126025
74	0.0927771	1.36692	0.127727
75	0.0940224	1.36422	0.129426
76	0.0952677	1.36296	0.131123
77	0.0965131	1.37259	0.132832
78	0.0977584	1.36837	0.134536
79	0.0990037	1.37224	0.136245
80	0.100249	1.36722	0.137948
81	0.101494	1.36578	0.139649
82	0.10274	1.36375	0.141347
83	0.103985	1.36729	0.14305
84	0.10523	1.36906	0.144755
85	0.106476	1.36282	0.146452
86	0.107721	1.36733	0.148155
87	0.108966	1.36398	0.149853
88	0.110212	1.37335	0.151564
89	0.111457	1.37362	0.153274
90	0.112702	1.36623	0.154976
91	0.113948	1.36445	0.156675
92	0.115193	1.37228	0.158384
93	0.116438	1.36741	0.160087
94	0.117684	1.36596	0.161788
95	0.118929	1.3633	0.163485
96	0.120174	1.36565	0.165186
97	0.12142	1.37116	0.166894
98	0.122665	1.3661	0.168595
99	0.12391	1.36946	0.1703
100	0.125156	1.36673	0.172002
