#
# bincount of entropy 
#
# Will look at 226679 rows in Disjuncts
#
# bin into 300 bins
#
#0	0	89359
1	0.0133333333333333	221
2	0.0266666666666667	217
3	0.04	239
4	0.0533333333333333	224
5	0.0666666666666667	250
6	0.08	227
7	0.0933333333333333	242
8	0.106666666666667	258
9	0.12	263
10	0.133333333333333	275
11	0.146666666666667	264
12	0.16	281
13	0.173333333333333	296
14	0.186666666666667	260
15	0.2	275
16	0.213333333333333	299
17	0.226666666666667	313
18	0.24	305
19	0.253333333333333	345
20	0.266666666666667	314
21	0.28	304
22	0.293333333333333	334
23	0.306666666666667	363
24	0.32	348
25	0.333333333333333	367
26	0.346666666666667	356
27	0.36	371
28	0.373333333333333	376
29	0.386666666666667	399
30	0.4	416
31	0.413333333333333	400
32	0.426666666666667	415
33	0.44	429
34	0.453333333333333	424
35	0.466666666666667	490
36	0.48	467
37	0.493333333333333	479
38	0.506666666666667	467
39	0.52	506
40	0.533333333333333	497
41	0.546666666666667	536
42	0.56	593
43	0.573333333333333	511
44	0.586666666666667	603
45	0.6	620
46	0.613333333333333	608
47	0.626666666666667	631
48	0.64	608
49	0.653333333333333	676
50	0.666666666666667	728
51	0.68	717
52	0.693333333333333	773
53	0.706666666666667	793
54	0.72	839
55	0.733333333333333	843
56	0.746666666666667	893
57	0.76	908
58	0.773333333333333	944
59	0.786666666666667	1005
60	0.8	1027
61	0.813333333333333	1039
62	0.826666666666667	1077
63	0.84	1065
64	0.853333333333333	1218
65	0.866666666666667	1200
66	0.88	1281
67	0.893333333333333	1395
68	0.906666666666667	1447
69	0.92	1589
70	0.933333333333333	1779
71	0.946666666666667	1940
72	0.96	2335
73	0.973333333333333	3253
74	0.986666666666667	8097
75	1	409
76	1.01333333333333	360
77	1.02666666666667	404
78	1.04	440
79	1.05333333333333	433
80	1.06666666666667	448
81	1.08	420
82	1.09333333333333	490
83	1.10666666666667	485
84	1.12	496
85	1.13333333333333	488
86	1.14666666666667	533
87	1.16	527
88	1.17333333333333	552
89	1.18666666666667	576
90	1.2	614
91	1.21333333333333	636
92	1.22666666666667	642
93	1.24	685
94	1.25333333333333	647
95	1.26666666666667	678
96	1.28	700
97	1.29333333333333	756
98	1.30666666666667	756
99	1.32	829
100	1.33333333333333	876
101	1.34666666666667	867
102	1.36	897
103	1.37333333333333	1018
104	1.38666666666667	1076
105	1.4	1117
106	1.41333333333333	1253
107	1.42666666666667	1225
108	1.44	1322
109	1.45333333333333	1405
110	1.46666666666667	1530
111	1.48	1607
112	1.49333333333333	1592
113	1.50666666666667	1601
114	1.52	1589
115	1.53333333333333	1474
116	1.54666666666667	1460
117	1.56	1548
118	1.57333333333333	1414
119	1.58666666666667	356
120	1.6	384
121	1.61333333333333	389
122	1.62666666666667	375
123	1.64	420
124	1.65333333333333	439
125	1.66666666666667	464
126	1.68	448
127	1.69333333333333	458
128	1.70666666666667	451
129	1.72	499
130	1.73333333333333	516
131	1.74666666666667	537
132	1.76	553
133	1.77333333333333	596
134	1.78666666666667	585
135	1.8	606
136	1.81333333333333	649
137	1.82666666666667	710
138	1.84	762
139	1.85333333333333	813
140	1.86666666666667	842
141	1.88	995
142	1.89333333333333	1047
143	1.90666666666667	1268
144	1.92	1442
145	1.93333333333333	1678
146	1.94666666666667	2070
147	1.96	2647
148	1.97333333333333	3813
149	1.98666666666667	6720
150	2	278
151	2.01333333333333	246
152	2.02666666666667	239
153	2.04	265
154	2.05333333333333	263
155	2.06666666666667	243
156	2.08	247
157	2.09333333333333	222
158	2.10666666666667	239
159	2.12	250
160	2.13333333333333	244
161	2.14666666666667	237
162	2.16	222
163	2.17333333333333	216
164	2.18666666666667	221
165	2.2	199
166	2.21333333333333	203
167	2.22666666666667	180
168	2.24	167
169	2.25333333333333	146
170	2.26666666666667	162
171	2.28	140
172	2.29333333333333	147
