#
# mean free path vs. sphere radius
#
# average over 100 bounces on a 100 x 100 grid
#
# radius  pathlen
# --------------
0.900000	2.940840
0.850000	3.997303
0.800000	5.386889
0.750000	7.282834
0.700000	9.877639
0.650000	13.602131
0.600000	19.079087
0.550000	27.281547
0.500000	40.286678
0.450000	61.527390
0.400000	99.354327
0.350000	170.425955
0.300000	316.945816
0.250000	653.029616
0.200000	1593.464675
0.150000	5075.731215
