#
# graph of periodic zeta as function of precision 
#
# clock ticks=100
#
10	132	8	0	8	8	
14	146	12	0	9	12	
19	162	17	1	11	17	
26	185	24	1	15	24	
36	218	34	1	21	34	
50	264	48	1	34	48	
70	330	68	3	51	68	
98	423	96	8	90	96	
138	555	136	18	170	136	
194	740	192	50	327	192	
273	1000	271	138	659	271	
384	1367	382	430	1483	382	
541	1885	539	1297	3253	539	
762	2614	760	3949	7349	760	
1074	3644	1072	13152	18190	1069	
